2024-09-10 07:09:27,944: root: INFO: MLTrader : Executing the initialize lifecycle method
2024-09-10 07:09:29,554: root: INFO: Current backtesting datetime 2020-01-02 08:30:00-05:00
2024-09-10 07:09:29,559: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-09-10 07:09:29,561: root: INFO: Current backtesting datetime 2020-01-02 09:30:00-05:00
2024-09-10 07:09:29,561: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-09-10 07:09:29,564: root: INFO: MLTrader : Executing the on_trading_iteration lifecycle method at 2024-09-10 07:09:29
2024-09-10 07:09:29,568: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-09-10 07:09:29,939: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-09-10 07:09:33,181: root: INFO: MLTrader : Trading iteration ended at 2024-09-10 07:09:33
2024-09-10 07:09:33,185: root: INFO: MLTrader : Sleeping for 86400 seconds
2024-09-10 07:09:33,190: root: INFO: Current backtesting datetime 2020-01-02 16:00:00-05:00
2024-09-10 07:09:33,193: root: INFO: Current backtesting datetime 2020-01-03 09:30:00-05:00
2024-09-10 07:09:33,194: root: INFO: MLTrader : Executing the on_trading_iteration lifecycle method at 2024-09-10 07:09:33
2024-09-10 07:09:33,195: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-09-10 07:09:33,197: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-09-10 07:09:34,263: root: INFO: MLTrader : Trading iteration ended at 2024-09-10 07:09:34
2024-09-10 07:09:34,265: root: INFO: MLTrader : Sleeping for 86400 seconds
2024-09-10 07:09:34,267: root: INFO: Current backtesting datetime 2020-01-03 16:00:00-05:00
2024-09-10 07:09:34,270: root: INFO: Current backtesting datetime 2020-01-04 09:30:00-05:00
2024-09-10 07:09:34,272: root: INFO: MLTrader : The market is not currently open, skipping this trading iteration
2024-09-10 07:09:34,275: root: INFO: Current backtesting datetime 2020-01-04 09:29:00-05:00
2024-09-10 07:09:34,280: root: INFO: Current backtesting datetime 2020-01-04 09:29:00-05:00
2024-09-10 07:09:34,280: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-09-10 07:09:34,283: root: INFO: Current backtesting datetime 2020-01-06 08:30:00-05:00
2024-09-10 07:09:34,285: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-09-10 07:09:34,288: root: INFO: Current backtesting datetime 2020-01-06 09:30:00-05:00
2024-09-10 07:09:34,288: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-09-10 07:09:34,290: root: INFO: MLTrader : Executing the on_trading_iteration lifecycle method at 2024-09-10 07:09:34
2024-09-10 07:09:34,291: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-09-10 07:09:34,292: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-09-10 07:09:35,444: root: INFO: New market order of | 156.0 SPY sell | at price $256.3919921875 of class bracket with status unprocessed was submitted.
